athlete_name,gender,course_a,year_a,time_a,course_b,year_b,time_b,delta_seconds,months_between
Ayele Cherono #0038,M,boston,2016,7736,chicago,2017,7682,-54,17.67
Ayele Cherono #0038,M,london,2016,7542,chicago,2016,7505,-37,5.52
Ayele Cherono #0038,M,london,2016,7542,nyc,2016,7658,116,6.44
Ayele Cherono #0038,M,london,2016,7542,chicago,2017,7682,140,17.48
Ayele Cherono #0038,M,chicago,2016,7505,nyc,2016,7658,153,0.92
Ayele Cherono #0038,M,chicago,2016,7505,london,2017,7595,90,6.44
Ayele Cherono #0038,M,chicago,2016,7505,nyc,2017,7705,200,12.88
Ayele Cherono #0038,M,nyc,2016,7658,london,2017,7595,-63,5.52
Ayele Cherono #0038,M,nyc,2016,7658,chicago,2017,7682,24,11.04
Ayele Cherono #0038,M,nyc,2016,7658,boston,2018,7703,45,17.28
Ayele Cherono #0038,M,london,2017,7595,chicago,2017,7682,87,5.52
Ayele Cherono #0038,M,london,2017,7595,nyc,2017,7705,110,6.44
Ayele Cherono #0038,M,london,2017,7595,boston,2018,7703,108,11.76
Ayele Cherono #0038,M,london,2017,7595,berlin,2018,7628,33,16.79
Ayele Cherono #0038,M,london,2017,7595,chicago,2018,7495,-100,17.48
Ayele Cherono #0038,M,chicago,2017,7682,nyc,2017,7705,23,0.92
Ayele Cherono #0038,M,chicago,2017,7682,boston,2018,7703,21,6.24
Ayele Cherono #0038,M,chicago,2017,7682,berlin,2018,7628,-54,11.27
Ayele Cherono #0038,M,chicago,2017,7682,tokyo,2019,7447,-235,16.79
Ayele Cherono #0038,M,nyc,2017,7705,boston,2018,7703,-2,5.32
Ayele Cherono #0038,M,nyc,2017,7705,berlin,2018,7628,-77,10.35
Ayele Cherono #0038,M,nyc,2017,7705,chicago,2018,7495,-210,11.04
Ayele Cherono #0038,M,nyc,2017,7705,tokyo,2019,7447,-258,15.87
Ayele Cherono #0038,M,nyc,2017,7705,boston,2019,7677,-28,17.28
Ayele Cherono #0038,M,nyc,2017,7705,london,2019,7705,0,17.71
Ayele Cherono #0038,M,boston,2018,7703,berlin,2018,7628,-75,5.03
Ayele Cherono #0038,M,boston,2018,7703,chicago,2018,7495,-208,5.72
Ayele Cherono #0038,M,boston,2018,7703,tokyo,2019,7447,-256,10.55
Ayele Cherono #0038,M,boston,2018,7703,london,2019,7705,2,12.39
Ayele Cherono #0038,M,boston,2018,7703,berlin,2019,7597,-106,17.44
Ayele Cherono #0038,M,boston,2018,7703,chicago,2019,7469,-234,17.9
Ayele Cherono #0038,M,berlin,2018,7628,chicago,2018,7495,-133,0.69
Ayele Cherono #0038,M,berlin,2018,7628,tokyo,2019,7447,-181,5.52
Ayele Cherono #0038,M,berlin,2018,7628,boston,2019,7677,49,6.93
Ayele Cherono #0038,M,berlin,2018,7628,london,2019,7705,77,7.36
Ayele Cherono #0038,M,berlin,2018,7628,chicago,2019,7469,-159,12.88
Ayele Cherono #0038,M,berlin,2018,7628,nyc,2019,7577,-51,13.57
Ayele Cherono #0038,M,chicago,2018,7495,tokyo,2019,7447,-48,4.83
Ayele Cherono #0038,M,chicago,2018,7495,boston,2019,7677,182,6.24
Ayele Cherono #0038,M,chicago,2018,7495,london,2019,7705,210,6.67
Ayele Cherono #0038,M,chicago,2018,7495,berlin,2019,7597,102,11.73
Ayele Cherono #0038,M,chicago,2018,7495,nyc,2019,7577,82,12.88
Ayele Cherono #0038,M,tokyo,2019,7447,boston,2019,7677,230,1.41
Ayele Cherono #0038,M,tokyo,2019,7447,london,2019,7705,258,1.84
Ayele Cherono #0038,M,tokyo,2019,7447,berlin,2019,7597,150,6.9
Ayele Cherono #0038,M,tokyo,2019,7447,chicago,2019,7469,22,7.36
Ayele Cherono #0038,M,tokyo,2019,7447,nyc,2019,7577,130,8.05
Ayele Cherono #0038,M,boston,2019,7677,london,2019,7705,28,0.43
Ayele Cherono #0038,M,boston,2019,7677,berlin,2019,7597,-80,5.49
Ayele Cherono #0038,M,boston,2019,7677,chicago,2019,7469,-208,5.95
Ayele Cherono #0038,M,boston,2019,7677,nyc,2019,7577,-100,6.64
Ayele Cherono #0038,M,london,2019,7705,berlin,2019,7597,-108,5.06
Ayele Cherono #0038,M,london,2019,7705,chicago,2019,7469,-236,5.52
Ayele Cherono #0038,M,london,2019,7705,nyc,2019,7577,-128,6.21
Ayele Cherono #0038,M,berlin,2019,7597,chicago,2019,7469,-128,0.46
Ayele Cherono #0038,M,berlin,2019,7597,nyc,2019,7577,-20,1.15
Ayele Cherono #0038,M,chicago,2019,7469,nyc,2019,7577,108,0.69
Ayele Cherono #0038,M,berlin,2021,7551,london,2021,7418,-133,0.23
Ayele Cherono #0038,M,berlin,2021,7551,tokyo,2022,7439,-112,5.29
Ayele Cherono #0038,M,berlin,2021,7551,boston,2022,7584,33,6.7
Ayele Cherono #0038,M,berlin,2021,7551,london,2022,7657,106,12.19
Ayele Cherono #0038,M,berlin,2021,7551,tokyo,2023,7273,-278,17.25
Ayele Cherono #0038,M,london,2021,7418,tokyo,2022,7439,21,5.06
Ayele Cherono #0038,M,london,2021,7418,boston,2022,7584,166,6.47
Ayele Cherono #0038,M,london,2021,7418,berlin,2022,7665,247,11.73
Ayele Cherono #0038,M,london,2021,7418,tokyo,2023,7273,-145,17.02
Ayele Cherono #0038,M,tokyo,2022,7439,boston,2022,7584,145,1.41
Ayele Cherono #0038,M,tokyo,2022,7439,berlin,2022,7665,226,6.67
Ayele Cherono #0038,M,tokyo,2022,7439,london,2022,7657,218,6.9
Ayele Cherono #0038,M,tokyo,2022,7439,boston,2023,7850,411,13.37
Ayele Cherono #0038,M,tokyo,2022,7439,london,2023,7496,57,13.57
Ayele Cherono #0038,M,boston,2022,7584,berlin,2022,7665,81,5.26
Ayele Cherono #0038,M,boston,2022,7584,london,2022,7657,73,5.49
Ayele Cherono #0038,M,boston,2022,7584,tokyo,2023,7273,-311,10.55
Ayele Cherono #0038,M,boston,2022,7584,london,2023,7496,-88,12.16
Ayele Cherono #0038,M,boston,2022,7584,berlin,2023,7677,93,17.21
Ayele Cherono #0038,M,berlin,2022,7665,london,2022,7657,-8,0.23
Ayele Cherono #0038,M,berlin,2022,7665,tokyo,2023,7273,-392,5.29
Ayele Cherono #0038,M,berlin,2022,7665,boston,2023,7850,185,6.7
Ayele Cherono #0038,M,berlin,2022,7665,london,2023,7496,-169,6.9
Ayele Cherono #0038,M,berlin,2022,7665,tokyo,2024,7498,-167,17.25
Ayele Cherono #0038,M,london,2022,7657,tokyo,2023,7273,-384,5.06
Ayele Cherono #0038,M,london,2022,7657,boston,2023,7850,193,6.47
Ayele Cherono #0038,M,london,2022,7657,berlin,2023,7677,20,11.73
Ayele Cherono #0038,M,london,2022,7657,tokyo,2024,7498,-159,17.02
Ayele Cherono #0038,M,tokyo,2023,7273,boston,2023,7850,577,1.41
Ayele Cherono #0038,M,tokyo,2023,7273,london,2023,7496,223,1.61
Ayele Cherono #0038,M,tokyo,2023,7273,berlin,2023,7677,404,6.67
Ayele Cherono #0038,M,tokyo,2023,7273,boston,2024,7599,326,13.37
Ayele Cherono #0038,M,tokyo,2023,7273,london,2024,7495,222,13.57
Ayele Cherono #0038,M,boston,2023,7850,london,2023,7496,-354,0.2
Ayele Cherono #0038,M,boston,2023,7850,berlin,2023,7677,-173,5.26
Ayele Cherono #0038,M,boston,2023,7850,tokyo,2024,7498,-352,10.55
Ayele Cherono #0038,M,boston,2023,7850,london,2024,7495,-355,12.16
Ayele Cherono #0038,M,london,2023,7496,berlin,2023,7677,181,5.06
Ayele Cherono #0038,M,london,2023,7496,tokyo,2024,7498,2,10.35
Ayele Cherono #0038,M,london,2023,7496,boston,2024,7599,103,11.76
Ayele Cherono #0038,M,berlin,2023,7677,tokyo,2024,7498,-179,5.29
Ayele Cherono #0038,M,berlin,2023,7677,boston,2024,7599,-78,6.7
Ayele Cherono #0038,M,berlin,2023,7677,london,2024,7495,-182,6.9
Ayele Cherono #0038,M,berlin,2023,7677,nyc,2024,7720,43,13.34
Ayele Cherono #0038,M,tokyo,2024,7498,boston,2024,7599,101,1.41
Ayele Cherono #0038,M,tokyo,2024,7498,london,2024,7495,-3,1.61
Ayele Cherono #0038,M,tokyo,2024,7498,nyc,2024,7720,222,8.05
Ayele Cherono #0038,M,boston,2024,7599,london,2024,7495,-104,0.2
Ayele Cherono #0038,M,boston,2024,7599,nyc,2024,7720,121,6.64
Ayele Cherono #0038,M,london,2024,7495,nyc,2024,7720,225,6.44
Ayele Cherono #0281,M,tokyo,2015,7412,boston,2015,7586,174,1.87
Ayele Cherono #0281,M,tokyo,2015,7412,berlin,2015,7576,164,7.13
Ayele Cherono #0281,M,tokyo,2015,7412,chicago,2015,7472,60,7.59
Ayele Cherono #0281,M,tokyo,2015,7412,nyc,2015,7433,21,8.28
Ayele Cherono #0281,M,tokyo,2015,7412,boston,2016,7588,176,13.83
Ayele Cherono #0281,M,tokyo,2015,7412,london,2016,7605,193,14.03
Ayele Cherono #0281,M,boston,2015,7586,berlin,2015,7576,-10,5.26
Ayele Cherono #0281,M,boston,2015,7586,chicago,2015,7472,-114,5.72
Ayele Cherono #0281,M,boston,2015,7586,nyc,2015,7433,-153,6.41
Ayele Cherono #0281,M,boston,2015,7586,tokyo,2016,7499,-87,10.32
Ayele Cherono #0281,M,boston,2015,7586,london,2016,7605,19,12.16
Ayele Cherono #0281,M,boston,2015,7586,berlin,2016,7484,-102,17.21
Ayele Cherono #0281,M,boston,2015,7586,chicago,2016,7608,22,17.67
Ayele Cherono #0281,M,berlin,2015,7576,chicago,2015,7472,-104,0.46
Ayele Cherono #0281,M,berlin,2015,7576,nyc,2015,7433,-143,1.15
Ayele Cherono #0281,M,berlin,2015,7576,tokyo,2016,7499,-77,5.06
Ayele Cherono #0281,M,berlin,2015,7576,boston,2016,7588,12,6.7
Ayele Cherono #0281,M,berlin,2015,7576,london,2016,7605,29,6.9
Ayele Cherono #0281,M,berlin,2015,7576,chicago,2016,7608,32,12.42
Ayele Cherono #0281,M,berlin,2015,7576,nyc,2016,7560,-16,13.34
Ayele Cherono #0281,M,berlin,2015,7576,tokyo,2017,7234,-342,17.02
Ayele Cherono #0281,M,chicago,2015,7472,nyc,2015,7433,-39,0.69
Ayele Cherono #0281,M,chicago,2015,7472,tokyo,2016,7499,27,4.6
Ayele Cherono #0281,M,chicago,2015,7472,boston,2016,7588,116,6.24
Ayele Cherono #0281,M,chicago,2015,7472,london,2016,7605,133,6.44
Ayele Cherono #0281,M,chicago,2015,7472,berlin,2016,7484,12,11.5
Ayele Cherono #0281,M,chicago,2015,7472,nyc,2016,7560,88,12.88
Ayele Cherono #0281,M,chicago,2015,7472,tokyo,2017,7234,-238,16.56
Ayele Cherono #0281,M,nyc,2015,7433,tokyo,2016,7499,66,3.91
Ayele Cherono #0281,M,nyc,2015,7433,boston,2016,7588,155,5.55
Ayele Cherono #0281,M,nyc,2015,7433,london,2016,7605,172,5.75
Ayele Cherono #0281,M,nyc,2015,7433,berlin,2016,7484,51,10.81
Ayele Cherono #0281,M,nyc,2015,7433,chicago,2016,7608,175,11.27
Ayele Cherono #0281,M,nyc,2015,7433,tokyo,2017,7234,-199,15.87
Ayele Cherono #0281,M,nyc,2015,7433,boston,2017,8054,621,17.51
Ayele Cherono #0281,M,nyc,2015,7433,london,2017,7370,-63,17.71
Ayele Cherono #0281,M,tokyo,2016,7499,boston,2016,7588,89,1.64
Ayele Cherono #0281,M,tokyo,2016,7499,london,2016,7605,106,1.84
Ayele Cherono #0281,M,tokyo,2016,7499,berlin,2016,7484,-15,6.9
Ayele Cherono #0281,M,tokyo,2016,7499,chicago,2016,7608,109,7.36
Ayele Cherono #0281,M,tokyo,2016,7499,nyc,2016,7560,61,8.28
Ayele Cherono #0281,M,tokyo,2016,7499,boston,2017,8054,555,13.6
Ayele Cherono #0281,M,tokyo,2016,7499,london,2017,7370,-129,13.8
Ayele Cherono #0281,M,boston,2016,7588,london,2016,7605,17,0.2
Ayele Cherono #0281,M,boston,2016,7588,berlin,2016,7484,-104,5.26
Ayele Cherono #0281,M,boston,2016,7588,chicago,2016,7608,20,5.72
Ayele Cherono #0281,M,boston,2016,7588,nyc,2016,7560,-28,6.64
Ayele Cherono #0281,M,boston,2016,7588,tokyo,2017,7234,-354,10.32
Ayele Cherono #0281,M,boston,2016,7588,london,2017,7370,-218,12.16
Ayele Cherono #0281,M,boston,2016,7588,berlin,2017,7577,-11,17.21
Ayele Cherono #0281,M,boston,2016,7588,chicago,2017,7529,-59,17.67
Ayele Cherono #0281,M,london,2016,7605,berlin,2016,7484,-121,5.06
Ayele Cherono #0281,M,london,2016,7605,chicago,2016,7608,3,5.52
Ayele Cherono #0281,M,london,2016,7605,nyc,2016,7560,-45,6.44
Ayele Cherono #0281,M,london,2016,7605,tokyo,2017,7234,-371,10.12
Ayele Cherono #0281,M,london,2016,7605,boston,2017,8054,449,11.76
Ayele Cherono #0281,M,london,2016,7605,berlin,2017,7577,-28,17.02
Ayele Cherono #0281,M,london,2016,7605,chicago,2017,7529,-76,17.48
Ayele Cherono #0281,M,berlin,2016,7484,chicago,2016,7608,124,0.46
Ayele Cherono #0281,M,berlin,2016,7484,nyc,2016,7560,76,1.38
Ayele Cherono #0281,M,berlin,2016,7484,tokyo,2017,7234,-250,5.06
Ayele Cherono #0281,M,berlin,2016,7484,boston,2017,8054,570,6.7
Ayele Cherono #0281,M,berlin,2016,7484,london,2017,7370,-114,6.9
Ayele Cherono #0281,M,berlin,2016,7484,chicago,2017,7529,45,12.42
Ayele Cherono #0281,M,berlin,2016,7484,nyc,2017,7658,174,13.34
Ayele Cherono #0281,M,berlin,2016,7484,tokyo,2018,7530,46,17.02
Ayele Cherono #0281,M,chicago,2016,7608,nyc,2016,7560,-48,0.92
Ayele Cherono #0281,M,chicago,2016,7608,tokyo,2017,7234,-374,4.6
Ayele Cherono #0281,M,chicago,2016,7608,boston,2017,8054,446,6.24
Ayele Cherono #0281,M,chicago,2016,7608,london,2017,7370,-238,6.44
Ayele Cherono #0281,M,chicago,2016,7608,berlin,2017,7577,-31,11.5
Ayele Cherono #0281,M,chicago,2016,7608,nyc,2017,7658,50,12.88
Ayele Cherono #0281,M,chicago,2016,7608,tokyo,2018,7530,-78,16.56
Ayele Cherono #0281,M,nyc,2016,7560,tokyo,2017,7234,-326,3.68
Ayele Cherono #0281,M,nyc,2016,7560,boston,2017,8054,494,5.32
Ayele Cherono #0281,M,nyc,2016,7560,london,2017,7370,-190,5.52
Ayele Cherono #0281,M,nyc,2016,7560,berlin,2017,7577,17,10.58
Ayele Cherono #0281,M,nyc,2016,7560,chicago,2017,7529,-31,11.04
Ayele Cherono #0281,M,nyc,2016,7560,tokyo,2018,7530,-30,15.64
Ayele Cherono #0281,M,nyc,2016,7560,boston,2018,7583,23,17.28
Ayele Cherono #0281,M,nyc,2016,7560,london,2018,7854,294,17.48
Ayele Cherono #0281,M,tokyo,2017,7234,boston,2017,8054,820,1.64
Ayele Cherono #0281,M,tokyo,2017,7234,london,2017,7370,136,1.84
Ayele Cherono #0281,M,tokyo,2017,7234,berlin,2017,7577,343,6.9
Ayele Cherono #0281,M,tokyo,2017,7234,chicago,2017,7529,295,7.36
Ayele Cherono #0281,M,tokyo,2017,7234,nyc,2017,7658,424,8.28
Ayele Cherono #0281,M,tokyo,2017,7234,boston,2018,7583,349,13.6
Ayele Cherono #0281,M,tokyo,2017,7234,london,2018,7854,620,13.8
Ayele Cherono #0281,M,boston,2017,8054,london,2017,7370,-684,0.2
Ayele Cherono #0281,M,boston,2017,8054,berlin,2017,7577,-477,5.26
Ayele Cherono #0281,M,boston,2017,8054,chicago,2017,7529,-525,5.72
Ayele Cherono #0281,M,boston,2017,8054,nyc,2017,7658,-396,6.64
Ayele Cherono #0281,M,boston,2017,8054,tokyo,2018,7530,-524,10.32
Ayele Cherono #0281,M,boston,2017,8054,london,2018,7854,-200,12.16
Ayele Cherono #0281,M,boston,2017,8054,berlin,2018,7611,-443,16.98
Ayele Cherono #0281,M,boston,2017,8054,chicago,2018,7426,-628,17.67
Ayele Cherono #0281,M,london,2017,7370,berlin,2017,7577,207,5.06
Ayele Cherono #0281,M,london,2017,7370,chicago,2017,7529,159,5.52
Ayele Cherono #0281,M,london,2017,7370,nyc,2017,7658,288,6.44
Ayele Cherono #0281,M,london,2017,7370,tokyo,2018,7530,160,10.12
Ayele Cherono #0281,M,london,2017,7370,boston,2018,7583,213,11.76
Ayele Cherono #0281,M,london,2017,7370,berlin,2018,7611,241,16.79
Ayele Cherono #0281,M,london,2017,7370,chicago,2018,7426,56,17.48
Ayele Cherono #0281,M,berlin,2017,7577,chicago,2017,7529,-48,0.46
Ayele Cherono #0281,M,berlin,2017,7577,nyc,2017,7658,81,1.38
Ayele Cherono #0281,M,berlin,2017,7577,tokyo,2018,7530,-47,5.06
Ayele Cherono #0281,M,berlin,2017,7577,boston,2018,7583,6,6.7
Ayele Cherono #0281,M,berlin,2017,7577,london,2018,7854,277,6.9
Ayele Cherono #0281,M,berlin,2017,7577,chicago,2018,7426,-151,12.42
Ayele Cherono #0281,M,berlin,2017,7577,nyc,2018,7423,-154,13.34
Ayele Cherono #0281,M,chicago,2017,7529,nyc,2017,7658,129,0.92
Ayele Cherono #0281,M,chicago,2017,7529,tokyo,2018,7530,1,4.6
Ayele Cherono #0281,M,chicago,2017,7529,boston,2018,7583,54,6.24
Ayele Cherono #0281,M,chicago,2017,7529,london,2018,7854,325,6.44
Ayele Cherono #0281,M,chicago,2017,7529,berlin,2018,7611,82,11.27
Ayele Cherono #0281,M,chicago,2017,7529,nyc,2018,7423,-106,12.88
Ayele Cherono #0281,M,nyc,2017,7658,tokyo,2018,7530,-128,3.68
Ayele Cherono #0281,M,nyc,2017,7658,boston,2018,7583,-75,5.32
Ayele Cherono #0281,M,nyc,2017,7658,london,2018,7854,196,5.52
Ayele Cherono #0281,M,nyc,2017,7658,berlin,2018,7611,-47,10.35
Ayele Cherono #0281,M,nyc,2017,7658,chicago,2018,7426,-232,11.04
Ayele Cherono #0281,M,nyc,2017,7658,boston,2019,7486,-172,17.28
Ayele Cherono #0281,M,tokyo,2018,7530,boston,2018,7583,53,1.64
Ayele Cherono #0281,M,tokyo,2018,7530,london,2018,7854,324,1.84
Ayele Cherono #0281,M,tokyo,2018,7530,berlin,2018,7611,81,6.67
Ayele Cherono #0281,M,tokyo,2018,7530,chicago,2018,7426,-104,7.36
Ayele Cherono #0281,M,tokyo,2018,7530,nyc,2018,7423,-107,8.28
Ayele Cherono #0281,M,tokyo,2018,7530,boston,2019,7486,-44,13.6
Ayele Cherono #0281,M,boston,2018,7583,london,2018,7854,271,0.2
Ayele Cherono #0281,M,boston,2018,7583,berlin,2018,7611,28,5.03
Ayele Cherono #0281,M,boston,2018,7583,chicago,2018,7426,-157,5.72
Ayele Cherono #0281,M,boston,2018,7583,nyc,2018,7423,-160,6.64
Ayele Cherono #0281,M,boston,2018,7583,berlin,2019,7574,-9,17.44
Ayele Cherono #0281,M,boston,2018,7583,chicago,2019,7592,9,17.9
Ayele Cherono #0281,M,london,2018,7854,berlin,2018,7611,-243,4.83
Ayele Cherono #0281,M,london,2018,7854,chicago,2018,7426,-428,5.52
Ayele Cherono #0281,M,london,2018,7854,nyc,2018,7423,-431,6.44
Ayele Cherono #0281,M,london,2018,7854,boston,2019,7486,-368,11.76
Ayele Cherono #0281,M,london,2018,7854,berlin,2019,7574,-280,17.25
Ayele Cherono #0281,M,london,2018,7854,chicago,2019,7592,-262,17.71
Ayele Cherono #0281,M,berlin,2018,7611,chicago,2018,7426,-185,0.69
Ayele Cherono #0281,M,berlin,2018,7611,nyc,2018,7423,-188,1.61
Ayele Cherono #0281,M,berlin,2018,7611,boston,2019,7486,-125,6.93
Ayele Cherono #0281,M,berlin,2018,7611,chicago,2019,7592,-19,12.88
Ayele Cherono #0281,M,berlin,2018,7611,nyc,2019,7589,-22,13.57
Ayele Cherono #0281,M,chicago,2018,7426,nyc,2018,7423,-3,0.92
Ayele Cherono #0281,M,chicago,2018,7426,boston,2019,7486,60,6.24
Ayele Cherono #0281,M,chicago,2018,7426,berlin,2019,7574,148,11.73
Ayele Cherono #0281,M,chicago,2018,7426,nyc,2019,7589,163,12.88
Ayele Cherono #0281,M,nyc,2018,7423,boston,2019,7486,63,5.32
Ayele Cherono #0281,M,nyc,2018,7423,berlin,2019,7574,151,10.81
Ayele Cherono #0281,M,nyc,2018,7423,chicago,2019,7592,169,11.27
Ayele Cherono #0281,M,boston,2019,7486,berlin,2019,7574,88,5.49
Ayele Cherono #0281,M,boston,2019,7486,chicago,2019,7592,106,5.95
Ayele Cherono #0281,M,boston,2019,7486,nyc,2019,7589,103,6.64
Ayele Cherono #0281,M,berlin,2019,7574,chicago,2019,7592,18,0.46
Ayele Cherono #0281,M,berlin,2019,7574,nyc,2019,7589,15,1.15
Ayele Cherono #0281,M,chicago,2019,7592,nyc,2019,7589,-3,0.69
Ayele Cherono #0281,M,berlin,2021,7511,chicago,2021,7712,201,0.46
Ayele Cherono #0281,M,berlin,2021,7511,boston,2021,7659,148,0.49
Ayele Cherono #0281,M,berlin,2021,7511,nyc,2021,7502,-9,1.38
Ayele Cherono #0281,M,berlin,2021,7511,tokyo,2022,7285,-226,5.29
Ayele Cherono #0281,M,berlin,2021,7511,boston,2022,7561,50,6.7
Ayele Cherono #0281,M,berlin,2021,7511,chicago,2022,7679,168,12.42
Ayele Cherono #0281,M,berlin,2021,7511,nyc,2022,7695,184,13.34
Ayele Cherono #0281,M,berlin,2021,7511,tokyo,2023,7335,-176,17.25
Ayele Cherono #0281,M,chicago,2021,7712,boston,2021,7659,-53,0.03
Ayele Cherono #0281,M,chicago,2021,7712,nyc,2021,7502,-210,0.92
Ayele Cherono #0281,M,chicago,2021,7712,tokyo,2022,7285,-427,4.83
Ayele Cherono #0281,M,chicago,2021,7712,boston,2022,7561,-151,6.24
Ayele Cherono #0281,M,chicago,2021,7712,berlin,2022,7635,-77,11.5
Ayele Cherono #0281,M,chicago,2021,7712,nyc,2022,7695,-17,12.88
Ayele Cherono #0281,M,chicago,2021,7712,tokyo,2023,7335,-377,16.79
Ayele Cherono #0281,M,boston,2021,7659,nyc,2021,7502,-157,0.89
Ayele Cherono #0281,M,boston,2021,7659,tokyo,2022,7285,-374,4.8
Ayele Cherono #0281,M,boston,2021,7659,berlin,2022,7635,-24,11.47
Ayele Cherono #0281,M,boston,2021,7659,chicago,2022,7679,20,11.93
Ayele Cherono #0281,M,boston,2021,7659,nyc,2022,7695,36,12.84
Ayele Cherono #0281,M,boston,2021,7659,tokyo,2023,7335,-324,16.75
Ayele Cherono #0281,M,nyc,2021,7502,tokyo,2022,7285,-217,3.91
Ayele Cherono #0281,M,nyc,2021,7502,boston,2022,7561,59,5.32
Ayele Cherono #0281,M,nyc,2021,7502,berlin,2022,7635,133,10.58
Ayele Cherono #0281,M,nyc,2021,7502,chicago,2022,7679,177,11.04
Ayele Cherono #0281,M,nyc,2021,7502,tokyo,2023,7335,-167,15.87
Ayele Cherono #0281,M,nyc,2021,7502,boston,2023,7703,201,17.28
Ayele Cherono #0281,M,nyc,2021,7502,london,2023,7378,-124,17.48
Ayele Cherono #0281,M,tokyo,2022,7285,boston,2022,7561,276,1.41
Ayele Cherono #0281,M,tokyo,2022,7285,berlin,2022,7635,350,6.67
Ayele Cherono #0281,M,tokyo,2022,7285,chicago,2022,7679,394,7.13
Ayele Cherono #0281,M,tokyo,2022,7285,nyc,2022,7695,410,8.05
Ayele Cherono #0281,M,tokyo,2022,7285,boston,2023,7703,418,13.37
Ayele Cherono #0281,M,tokyo,2022,7285,london,2023,7378,93,13.57
Ayele Cherono #0281,M,boston,2022,7561,berlin,2022,7635,74,5.26
Ayele Cherono #0281,M,boston,2022,7561,chicago,2022,7679,118,5.72
Ayele Cherono #0281,M,boston,2022,7561,nyc,2022,7695,134,6.64
Ayele Cherono #0281,M,boston,2022,7561,tokyo,2023,7335,-226,10.55
Ayele Cherono #0281,M,boston,2022,7561,london,2023,7378,-183,12.16
Ayele Cherono #0281,M,boston,2022,7561,berlin,2023,7545,-16,17.21
Ayele Cherono #0281,M,boston,2022,7561,chicago,2023,7420,-141,17.67
Ayele Cherono #0281,M,berlin,2022,7635,chicago,2022,7679,44,0.46
Ayele Cherono #0281,M,berlin,2022,7635,nyc,2022,7695,60,1.38
Ayele Cherono #0281,M,berlin,2022,7635,tokyo,2023,7335,-300,5.29
Ayele Cherono #0281,M,berlin,2022,7635,boston,2023,7703,68,6.7
Ayele Cherono #0281,M,berlin,2022,7635,london,2023,7378,-257,6.9
Ayele Cherono #0281,M,berlin,2022,7635,chicago,2023,7420,-215,12.42
Ayele Cherono #0281,M,berlin,2022,7635,nyc,2023,7562,-73,13.34
Ayele Cherono #0281,M,berlin,2022,7635,tokyo,2024,7383,-252,17.25
Ayele Cherono #0281,M,chicago,2022,7679,nyc,2022,7695,16,0.92
Ayele Cherono #0281,M,chicago,2022,7679,tokyo,2023,7335,-344,4.83
Ayele Cherono #0281,M,chicago,2022,7679,boston,2023,7703,24,6.24
Ayele Cherono #0281,M,chicago,2022,7679,london,2023,7378,-301,6.44
Ayele Cherono #0281,M,chicago,2022,7679,berlin,2023,7545,-134,11.5
Ayele Cherono #0281,M,chicago,2022,7679,nyc,2023,7562,-117,12.88
Ayele Cherono #0281,M,chicago,2022,7679,tokyo,2024,7383,-296,16.79
Ayele Cherono #0281,M,nyc,2022,7695,tokyo,2023,7335,-360,3.91
Ayele Cherono #0281,M,nyc,2022,7695,boston,2023,7703,8,5.32
Ayele Cherono #0281,M,nyc,2022,7695,london,2023,7378,-317,5.52
Ayele Cherono #0281,M,nyc,2022,7695,berlin,2023,7545,-150,10.58
Ayele Cherono #0281,M,nyc,2022,7695,chicago,2023,7420,-275,11.04
Ayele Cherono #0281,M,nyc,2022,7695,tokyo,2024,7383,-312,15.87
Ayele Cherono #0281,M,nyc,2022,7695,boston,2024,7340,-355,17.28
Ayele Cherono #0281,M,nyc,2022,7695,london,2024,7630,-65,17.48
Ayele Cherono #0281,M,tokyo,2023,7335,boston,2023,7703,368,1.41
Ayele Cherono #0281,M,tokyo,2023,7335,london,2023,7378,43,1.61
Ayele Cherono #0281,M,tokyo,2023,7335,berlin,2023,7545,210,6.67
Ayele Cherono #0281,M,tokyo,2023,7335,chicago,2023,7420,85,7.13
Ayele Cherono #0281,M,tokyo,2023,7335,nyc,2023,7562,227,8.05
Ayele Cherono #0281,M,tokyo,2023,7335,boston,2024,7340,5,13.37
Ayele Cherono #0281,M,tokyo,2023,7335,london,2024,7630,295,13.57
Ayele Cherono #0281,M,boston,2023,7703,london,2023,7378,-325,0.2
Ayele Cherono #0281,M,boston,2023,7703,berlin,2023,7545,-158,5.26
Ayele Cherono #0281,M,boston,2023,7703,chicago,2023,7420,-283,5.72
Ayele Cherono #0281,M,boston,2023,7703,nyc,2023,7562,-141,6.64
Ayele Cherono #0281,M,boston,2023,7703,tokyo,2024,7383,-320,10.55
Ayele Cherono #0281,M,boston,2023,7703,london,2024,7630,-73,12.16
Ayele Cherono #0281,M,boston,2023,7703,berlin,2024,7614,-89,17.44
Ayele Cherono #0281,M,boston,2023,7703,chicago,2024,7322,-381,17.9
Ayele Cherono #0281,M,london,2023,7378,berlin,2023,7545,167,5.06
Ayele Cherono #0281,M,london,2023,7378,chicago,2023,7420,42,5.52
Ayele Cherono #0281,M,london,2023,7378,nyc,2023,7562,184,6.44
Ayele Cherono #0281,M,london,2023,7378,tokyo,2024,7383,5,10.35
Ayele Cherono #0281,M,london,2023,7378,boston,2024,7340,-38,11.76
Ayele Cherono #0281,M,london,2023,7378,berlin,2024,7614,236,17.25
