athlete_name,country,gender,course,year,date,place,finish_time_seconds
Lonah Hall #0369,CZE,W,berlin,2023,2023-09-24,80,8217
Worknesh Diver #0061,GBR,W,berlin,2023,2023-09-24,81,8222
Vivian Sisson #0291,POL,W,berlin,2023,2023-09-24,82,8227
Peres Sisson #0398,ESP,W,berlin,2023,2023-09-24,83,8228
Eunice Jepkosgei #0022,ITA,W,berlin,2023,2023-09-24,84,8231
Molly Seidel #0339,ESP,W,berlin,2023,2023-09-24,85,8234
Tirunesh Jepchirchir #0314,JPN,W,berlin,2023,2023-09-24,86,8237
Ruth Ndereba #0172,BHR,W,berlin,2023,2023-09-24,87,8240
Brigid Obiri #0213,PRK,W,berlin,2023,2023-09-24,88,8241
Keira Frey #0176,AUS,W,berlin,2023,2023-09-24,89,8245
Lilian Chepngetich #0357,RUS,W,berlin,2023,2023-09-24,90,8245
Roza Diver #0361,ETH,W,berlin,2023,2023-09-24,91,8249
Letesenbet Jepkosgei #0160,GER,W,berlin,2023,2023-09-24,92,8251
Tigist Tuliamuk #0304,BHR,W,berlin,2023,2023-09-24,93,8253
Eunice Ayana #0217,ITA,W,berlin,2023,2023-09-24,94,8254
Molly Sisson #0019,ROU,W,berlin,2023,2023-09-24,95,8258
Emily Gidey #0329,IRL,W,berlin,2023,2023-09-24,96,8259
Lonah Dereje #0095,ETH,W,berlin,2023,2023-09-24,97,8259
Ruth Dereje #0262,PRK,W,berlin,2023,2023-09-24,98,8260
Molly Sisson #0090,KEN,W,berlin,2023,2023-09-24,99,8262
Keira Asefa #0224,CHN,W,berlin,2023,2023-09-24,100,8263
Lawrence Desisa #0071,MAR,M,berlin,2024,2024-09-29,1,7327
Birhanu Moen #0120,CAN,M,berlin,2024,2024-09-29,2,7351
Stephen Mutai #0127,ERI,M,berlin,2024,2024-09-29,3,7397
Scott Cherop #0270,ERI,M,berlin,2024,2024-09-29,4,7400
Carlos Moen #0317,TZA,M,berlin,2024,2024-09-29,5,7408
Tamirat Sambu #0348,GER,M,berlin,2024,2024-09-29,6,7412
Wilson Abdi #0211,GBR,M,berlin,2024,2024-09-29,7,7412
Brett Hassan #0159,USA,M,berlin,2024,2024-09-29,8,7416
Hiroto Rotich #0245,BHR,M,berlin,2024,2024-09-29,9,7434
Kenneth Sambu #0293,GER,M,berlin,2024,2024-09-29,10,7442
Carlos Cherop #0298,NED,M,berlin,2024,2024-09-29,11,7446
Lelisa Abdi #0326,BRA,M,berlin,2024,2024-09-29,12,7446
Yuki Hassan #0277,GBR,M,berlin,2024,2024-09-29,13,7460
Jared Rupp #0070,GER,M,berlin,2024,2024-09-29,14,7462
Mo Robinson #0238,NOR,M,berlin,2024,2024-09-29,15,7469
Lemi Hassan #0301,ETH,M,berlin,2024,2024-09-29,16,7478
Lawrence Levins #0017,GER,M,berlin,2024,2024-09-29,17,7480
Galen Hassan #0106,NED,M,berlin,2024,2024-09-29,18,7488
Jared Mutai #0336,ITA,M,berlin,2024,2024-09-29,19,7490
Wilson Geremew #0135,KEN,M,berlin,2024,2024-09-29,20,7491
Yuki Levins #0363,NED,M,berlin,2024,2024-09-29,21,7492
Kibrom Kipchoge #0345,ESP,M,berlin,2024,2024-09-29,22,7493
Eliud Kipchoge #0004,UGA,M,berlin,2024,2024-09-29,23,7499
Kibrom Cherop #0319,FRA,M,berlin,2024,2024-09-29,24,7501
Eliud Geremew #0239,FRA,M,berlin,2024,2024-09-29,25,7510
Galen Fauble #0390,ESP,M,berlin,2024,2024-09-29,26,7512
Suguru Moen #0095,NOR,M,berlin,2024,2024-09-29,27,7514
Hiroto Kiptum #0383,ESP,M,berlin,2024,2024-09-29,28,7528
Bashir Hailu #0384,ITA,M,berlin,2024,2024-09-29,29,7528
Kenneth Kiptum #0228,NOR,M,berlin,2024,2024-09-29,30,7537
Kibrom Cherop #0172,ETH,M,berlin,2024,2024-09-29,31,7537
Kelvin Tola #0346,MAR,M,berlin,2024,2024-09-29,32,7538
Lelisa Desisa #0328,ERI,M,berlin,2024,2024-09-29,33,7542
Lemi Kandie #0100,MAR,M,berlin,2024,2024-09-29,34,7545
Sisay Hassan #0186,BHR,M,berlin,2024,2024-09-29,35,7546
Lelisa Lemma #0060,CAN,M,berlin,2024,2024-09-29,36,7548
Cam Levins #0377,GER,M,berlin,2024,2024-09-29,37,7549
Lawrence Moen #0081,UGA,M,berlin,2024,2024-09-29,38,7550
Mohamed Cherop #0109,NOR,M,berlin,2024,2024-09-29,39,7550
Scott Cherono #0340,ERI,M,berlin,2024,2024-09-29,40,7554
Conner Moen #0128,ITA,M,berlin,2024,2024-09-29,41,7556
Mosinet Kiptum #0206,ETH,M,berlin,2024,2024-09-29,42,7556
Lemi Robinson #0160,BLR,M,berlin,2024,2024-09-29,43,7561
Conner Ward #0250,MAR,M,berlin,2024,2024-09-29,44,7561
Carlos Cherop #0333,ETH,M,berlin,2024,2024-09-29,45,7562
Lelisa Cherop #0207,ETH,M,berlin,2024,2024-09-29,46,7564
Kelvin Rotich #0151,TZA,M,berlin,2024,2024-09-29,47,7566
Tamirat Bekele #0174,USA,M,berlin,2024,2024-09-29,48,7568
Carlos Abdi #0130,NED,M,berlin,2024,2024-09-29,49,7569
Ayele Kipsang #0131,BHR,M,berlin,2024,2024-09-29,50,7570
Mo Fauble #0213,TZA,M,berlin,2024,2024-09-29,51,7574
Wilson Bett #0152,TZA,M,berlin,2024,2024-09-29,52,7581
Tamirat Robinson #0084,ITA,M,berlin,2024,2024-09-29,53,7582
Kenneth Desisa #0236,ETH,M,berlin,2024,2024-09-29,54,7584
Mohamed Korir #0399,UGA,M,berlin,2024,2024-09-29,55,7585
Lemi Stanley #0105,FRA,M,berlin,2024,2024-09-29,56,7590
Eliud Mutai #0096,JPN,M,berlin,2024,2024-09-29,57,7592
Ayele Rotich #0112,MAR,M,berlin,2024,2024-09-29,58,7595
Scott Robinson #0195,NOR,M,berlin,2024,2024-09-29,59,7596
Geoffrey Farah #0246,GER,M,berlin,2024,2024-09-29,60,7598
Wilson Cherop #0170,UGA,M,berlin,2024,2024-09-29,61,7602
Scott Kiptum #0012,NOR,M,berlin,2024,2024-09-29,62,7602
Mosinet Mutai #0019,GER,M,berlin,2024,2024-09-29,63,7606
Wilson Hailu #0259,ERI,M,berlin,2024,2024-09-29,64,7611
Eliud Ward #0119,JPN,M,berlin,2024,2024-09-29,65,7611
Ayele Cherono #0281,NED,M,berlin,2024,2024-09-29,66,7614
Bashir Farah #0134,KEN,M,berlin,2024,2024-09-29,67,7617
Hiroto Geremew #0249,TZA,M,berlin,2024,2024-09-29,68,7617
Mo Kipsang #0072,CAN,M,berlin,2024,2024-09-29,69,7620
Lelisa Desisa #0243,BLR,M,berlin,2024,2024-09-29,70,7621
Mo Desisa #0033,MAR,M,berlin,2024,2024-09-29,71,7622
Galen Bekele #0173,BLR,M,berlin,2024,2024-09-29,72,7624
Kenneth Cherono #0047,TZA,M,berlin,2024,2024-09-29,73,7624
Lucas Lemma #0107,AUS,M,berlin,2024,2024-09-29,74,7625
Sisay Tola #0335,AUS,M,berlin,2024,2024-09-29,75,7625
Geoffrey Stanley #0165,USA,M,berlin,2024,2024-09-29,76,7626
Birhanu Bekele #0094,BHR,M,berlin,2024,2024-09-29,77,7630
Kelvin Levins #0005,MAR,M,berlin,2024,2024-09-29,78,7630
Mohamed Hassan #0284,NED,M,berlin,2024,2024-09-29,79,7631
Kibrom Korir #0015,MAR,M,berlin,2024,2024-09-29,80,7631
Lelisa Kiptum #0144,ETH,M,berlin,2024,2024-09-29,81,7631
Birhanu Cherono #0230,MAR,M,berlin,2024,2024-09-29,82,7633
Conner Bett #0240,NOR,M,berlin,2024,2024-09-29,83,7640
Conner Korir #0182,BHR,M,berlin,2024,2024-09-29,84,7644
Hiroto Bett #0276,UGA,M,berlin,2024,2024-09-29,85,7645
Lawrence Sambu #0241,ESP,M,berlin,2024,2024-09-29,86,7645
Mosinet Korir #0163,FRA,M,berlin,2024,2024-09-29,87,7647
Hiroto Abdi #0188,KEN,M,berlin,2024,2024-09-29,88,7647
Lawrence Kipchoge #0218,ERI,M,berlin,2024,2024-09-29,89,7651
Ayele Ward #0042,UGA,M,berlin,2024,2024-09-29,90,7651
Kibrom Tola #0187,AUS,M,berlin,2024,2024-09-29,91,7653
Lelisa Tola #0223,USA,M,berlin,2024,2024-09-29,92,7653
Lelisa Kiptum #0008,BRA,M,berlin,2024,2024-09-29,93,7654
Ayele Robinson #0242,JPN,M,berlin,2024,2024-09-29,94,7655
Mosinet Sambu #0389,ETH,M,berlin,2024,2024-09-29,95,7656
Sondre Moen #0395,NOR,M,berlin,2024,2024-09-29,96,7657
Cam Kipchoge #0234,UGA,M,berlin,2024,2024-09-29,97,7658
Kenneth Sambu #0327,ERI,M,berlin,2024,2024-09-29,98,7660
Galen Kipsang #0146,BLR,M,berlin,2024,2024-09-29,99,7662
Wilson Moen #0235,MAR,M,berlin,2024,2024-09-29,100,7664
Lonnie Reichmann #0310,PRK,W,berlin,2024,2024-09-29,1,7918
Florence Chepkirui #0146,JPN,W,berlin,2024,2024-09-29,2,7922
Catherine Dereje #0231,POL,W,berlin,2024,2024-09-29,3,7937
Lonnie Ndereba #0340,USA,W,berlin,2024,2024-09-29,4,7967
Keira Salpeter #0322,GER,W,berlin,2024,2024-09-29,5,7982
Molly Kiplagat #0233,ROU,W,berlin,2024,2024-09-29,6,7986
Keira Frey #0176,AUS,W,berlin,2024,2024-09-29,7,7993
Tigist Dibaba #0188,USA,W,berlin,2024,2024-09-29,8,7996
Yalemzerf Hassan #0182,NED,W,berlin,2024,2024-09-29,9,8004
Catherine Jepkosgei #0077,ITA,W,berlin,2024,2024-09-29,10,8006
Sifan Cheruiyot #0315,ISR,W,berlin,2024,2024-09-29,11,8010
Peres Sisson #0398,ESP,W,berlin,2024,2024-09-29,12,8017
Eunice Chepkirui #0043,ROU,W,berlin,2024,2024-09-29,13,8018
Vivian Jepchirchir #0175,AUS,W,berlin,2024,2024-09-29,14,8019
Lonah Cheruiyot #0299,PRK,W,berlin,2024,2024-09-29,15,8025
Tigist Yehualaw #0232,KEN,W,berlin,2024,2024-09-29,16,8030
Peres Sisson #0234,ITA,W,berlin,2024,2024-09-29,17,8031
Roza Hassan #0067,IRL,W,berlin,2024,2024-09-29,18,8040
Worknesh Keitany #0316,ISR,W,berlin,2024,2024-09-29,19,8043
Sifan Gidey #0347,CHN,W,berlin,2024,2024-09-29,20,8046
Emily Salpeter #0159,ESP,W,berlin,2024,2024-09-29,21,8051
Aliphine Hassan #0313,KEN,W,berlin,2024,2024-09-29,22,8056
Joyciline Jepchirchir #0298,CZE,W,berlin,2024,2024-09-29,23,8062
Brigid Tuliamuk #0325,BHR,W,berlin,2024,2024-09-29,24,8065
Keira Reichmann #0379,NED,W,berlin,2024,2024-09-29,25,8066
Lilian Yehualaw #0103,PRK,W,berlin,2024,2024-09-29,26,8069
Sara Reichmann #0177,GER,W,berlin,2024,2024-09-29,27,8070
Hellen Kosgei #0383,CHN,W,berlin,2024,2024-09-29,28,8080
Roza Hassan #0032,CHN,W,berlin,2024,2024-09-29,29,8086
Vivian Kosgei #0123,ITA,W,berlin,2024,2024-09-29,30,8086
Lonah Hall #0369,CZE,W,berlin,2024,2024-09-29,31,8088
Lonah Obiri #0202,CHN,W,berlin,2024,2024-09-29,32,8092
Emily Gidey #0329,IRL,W,berlin,2024,2024-09-29,33,8098
Hellen Dibaba #0221,POL,W,berlin,2024,2024-09-29,34,8099
Keira Ayana #0391,KEN,W,berlin,2024,2024-09-29,35,8100
Lilian Yehualaw #0049,RUS,W,berlin,2024,2024-09-29,36,8101
Sifan Chepngetich #0344,ROU,W,berlin,2024,2024-09-29,37,8106
Keira Degefa #0104,JPN,W,berlin,2024,2024-09-29,38,8108
Sutume Yehualaw #0179,USA,W,berlin,2024,2024-09-29,39,8111
Emily Seidel #0041,ETH,W,berlin,2024,2024-09-29,40,8116
Lonnie Gemechu #0235,IRL,W,berlin,2024,2024-09-29,41,8117
Aliphine Dereje #0088,ETH,W,berlin,2024,2024-09-29,42,8117
Sara Cheruiyot #0249,GBR,W,berlin,2024,2024-09-29,43,8117
Joyciline Asefa #0199,IRL,W,berlin,2024,2024-09-29,44,8120
Tirunesh Kiplagat #0124,ISR,W,berlin,2024,2024-09-29,45,8122
Eunice Ayana #0217,ITA,W,berlin,2024,2024-09-29,46,8122
Aliphine Ayana #0062,ETH,W,berlin,2024,2024-09-29,47,8122
Sutume Hall #0318,CHN,W,berlin,2024,2024-09-29,48,8123
Molly Degefa #0190,ETH,W,berlin,2024,2024-09-29,49,8125
Peres Sisson #0303,AUS,W,berlin,2024,2024-09-29,50,8125
Sinead Frey #0364,AUS,W,berlin,2024,2024-09-29,51,8131
Mary Gidey #0390,BHR,W,berlin,2024,2024-09-29,52,8131
Roza Seidel #0173,GBR,W,berlin,2024,2024-09-29,53,8134
Vivian Hassan #0136,BHR,W,berlin,2024,2024-09-29,54,8139
Catherine Yehualaw #0178,PRK,W,berlin,2024,2024-09-29,55,8139
Mary Jepchirchir #0065,AUS,W,berlin,2024,2024-09-29,56,8139
Brigid Obiri #0213,PRK,W,berlin,2024,2024-09-29,57,8141
Keira Asefa #0224,CHN,W,berlin,2024,2024-09-29,58,8142
Tigist Seidel #0264,IRL,W,berlin,2024,2024-09-29,59,8144
Letesenbet Seidel #0252,CZE,W,berlin,2024,2024-09-29,60,8155
Tirunesh Chepkirui #0193,ROU,W,berlin,2024,2024-09-29,61,8160
Tigist Salpeter #0323,CHN,W,berlin,2024,2024-09-29,62,8160
Sutume Seidel #0161,ROU,W,berlin,2024,2024-09-29,63,8161
Sifan Jepkosgei #0111,BHR,W,berlin,2024,2024-09-29,64,8166
Roza Diver #0361,ETH,W,berlin,2024,2024-09-29,65,8166
Molly Jepkosgei #0321,ITA,W,berlin,2024,2024-09-29,66,8166
Sifan Jepchirchir #0282,GER,W,berlin,2024,2024-09-29,67,8168
Yalemzerf Diver #0030,CZE,W,berlin,2024,2024-09-29,68,8170
Lonah Dereje #0095,ETH,W,berlin,2024,2024-09-29,69,8170
Emily Gemechu #0197,CHN,W,berlin,2024,2024-09-29,70,8170
Tigist Gidey #0158,ESP,W,berlin,2024,2024-09-29,71,8174
Keira Cheruiyot #0181,AUS,W,berlin,2024,2024-09-29,72,8180
Worknesh Diver #0061,GBR,W,berlin,2024,2024-09-29,73,8181
Hiwot Frey #0266,RUS,W,berlin,2024,2024-09-29,74,8184
Letesenbet Jepkosgei #0160,GER,W,berlin,2024,2024-09-29,75,8184
Roza DAmato #0140,JPN,W,berlin,2024,2024-09-29,76,8187
Ruth Degefa #0170,BHR,W,berlin,2024,2024-09-29,77,8188
Keira Sisson #0247,CZE,W,berlin,2024,2024-09-29,78,8191
Vivian Sisson #0291,POL,W,berlin,2024,2024-09-29,79,8193
Emily Yehualaw #0051,ISR,W,berlin,2024,2024-09-29,80,8194
Sara Asefa #0348,ITA,W,berlin,2024,2024-09-29,81,8195
Tirunesh Diver #0144,ETH,W,berlin,2024,2024-09-29,82,8196
Sara Asefa #0326,NED,W,berlin,2024,2024-09-29,83,8199
Emily Sisson #0187,CAN,W,berlin,2024,2024-09-29,84,8200
Tirunesh Jepkosgei #0258,NED,W,berlin,2024,2024-09-29,85,8206
Ruth Ayana #0335,GER,W,berlin,2024,2024-09-29,86,8207
Lonah Diver #0214,JPN,W,berlin,2024,2024-09-29,87,8209
Sifan Diver #0031,CZE,W,berlin,2024,2024-09-29,88,8210
Molly Kiplagat #0192,RUS,W,berlin,2024,2024-09-29,89,8211
Lilian Kiplagat #0024,NED,W,berlin,2024,2024-09-29,90,8212
Sutume Gidey #0185,PRK,W,berlin,2024,2024-09-29,91,8219
Mary Hassan #0149,ESP,W,berlin,2024,2024-09-29,92,8220
Lonnie Asefa #0270,NED,W,berlin,2024,2024-09-29,93,8220
Tigist DAmato #0376,RUS,W,berlin,2024,2024-09-29,94,8223
Almaz Keitany #0248,PRK,W,berlin,2024,2024-09-29,95,8224
Vivian Gemechu #0121,GBR,W,berlin,2024,2024-09-29,96,8228
Lonnie Ndereba #0018,ROU,W,berlin,2024,2024-09-29,97,8230
Sara Dibaba #0042,KEN,W,berlin,2024,2024-09-29,98,8232
Tigist Hall #0189,ITA,W,berlin,2024,2024-09-29,99,8235
Vivian Yehualaw #0241,CHN,W,berlin,2024,2024-09-29,100,8236
Tamirat Sambu #0348,GER,M,boston,2015,2015-04-20,1,7333
Carlos Cherop #0298,NED,M,boston,2015,2015-04-20,2,7357
Lelisa Cherop #0207,ETH,M,boston,2015,2015-04-20,3,7407
Scott Abdi #0129,AUS,M,boston,2015,2015-04-20,4,7417
Sisay Tola #0335,AUS,M,boston,2015,2015-04-20,5,7422
Galen Bekele #0173,BLR,M,boston,2015,2015-04-20,6,7441
Hiroto Hassan #0021,ETH,M,boston,2015,2015-04-20,7,7442
Lawrence Kipchoge #0218,ERI,M,boston,2015,2015-04-20,8,7443
Lawrence Desisa #0071,MAR,M,boston,2015,2015-04-20,9,7447
Wilson Bett #0152,TZA,M,boston,2015,2015-04-20,10,7451
Cam Levins #0377,GER,M,boston,2015,2015-04-20,11,7461
Carlos Cherono #0367,UGA,M,boston,2015,2015-04-20,12,7463
Eliud Mutai #0096,JPN,M,boston,2015,2015-04-20,13,7466
Yuki Hassan #0277,GBR,M,boston,2015,2015-04-20,14,7473
Lelisa Abdi #0326,BRA,M,boston,2015,2015-04-20,15,7489
Lawrence Levins #0017,GER,M,boston,2015,2015-04-20,16,7489
Kibrom Cherop #0319,FRA,M,boston,2015,2015-04-20,17,7495
Kibrom Korir #0015,MAR,M,boston,2015,2015-04-20,18,7496
Ayele Kipsang #0131,BHR,M,boston,2015,2015-04-20,19,7514
Mohamed Cherop #0109,NOR,M,boston,2015,2015-04-20,20,7515
Suguru Hailu #0194,MAR,M,boston,2015,2015-04-20,21,7517
Scott Cherono #0340,ERI,M,boston,2015,2015-04-20,22,7517
Galen Fauble #0390,ESP,M,boston,2015,2015-04-20,23,7528
Wilson Abdi #0211,GBR,M,boston,2015,2015-04-20,24,7528
Hiroto Abdi #0188,KEN,M,boston,2015,2015-04-20,25,7529
Eliud Kipchoge #0004,UGA,M,boston,2015,2015-04-20,26,7534
Tamirat Bekele #0174,USA,M,boston,2015,2015-04-20,27,7536
Hiroto Geremew #0249,TZA,M,boston,2015,2015-04-20,28,7542
Birhanu Moen #0120,CAN,M,boston,2015,2015-04-20,29,7550
Kenneth Desisa #0236,ETH,M,boston,2015,2015-04-20,30,7552
Kelvin Tola #0346,MAR,M,boston,2015,2015-04-20,31,7559
Suguru Moen #0095,NOR,M,boston,2015,2015-04-20,32,7571
Kelvin Hailu #0382,BRA,M,boston,2015,2015-04-20,33,7572
Geoffrey Bekele #0366,ITA,M,boston,2015,2015-04-20,34,7577
Galen Levins #0305,GER,M,boston,2015,2015-04-20,35,7577
Hiroto Kiptum #0383,ESP,M,boston,2015,2015-04-20,36,7585
Bashir Ward #0099,BRA,M,boston,2015,2015-04-20,37,7585
Ayele Cherono #0281,NED,M,boston,2015,2015-04-20,38,7586
Lelisa Lemma #0060,CAN,M,boston,2015,2015-04-20,39,7588
Lawrence Kiptum #0204,BLR,M,boston,2015,2015-04-20,40,7589
Kibrom Tola #0187,AUS,M,boston,2015,2015-04-20,41,7591
Jared Mutai #0336,ITA,M,boston,2015,2015-04-20,42,7601
Lemi Stanley #0076,ERI,M,boston,2015,2015-04-20,43,7602
Lelisa Geremew #0007,ITA,M,boston,2015,2015-04-20,44,7603
Yuki Levins #0142,JPN,M,boston,2015,2015-04-20,45,7604
Lelisa Desisa #0243,BLR,M,boston,2015,2015-04-20,46,7605
Wilson Geremew #0135,KEN,M,boston,2015,2015-04-20,47,7606
Lemi Hassan #0301,ETH,M,boston,2015,2015-04-20,48,7608
Lelisa Desisa #0328,ERI,M,boston,2015,2015-04-20,49,7612
Geoffrey Farah #0246,GER,M,boston,2015,2015-04-20,50,7614
Lelisa Hailu #0052,USA,M,boston,2015,2015-04-20,51,7615
Lelisa Robinson #0097,ITA,M,boston,2015,2015-04-20,52,7617
Lawrence Lemma #0315,BRA,M,boston,2015,2015-04-20,53,7617
Kelvin Fauble #0352,UGA,M,boston,2015,2015-04-20,54,7623
Hiroto Bett #0276,UGA,M,boston,2015,2015-04-20,55,7623
Jared Cherop #0032,CAN,M,boston,2015,2015-04-20,56,7625
Lelisa Kiptum #0144,ETH,M,boston,2015,2015-04-20,57,7625
Ayele Robinson #0242,JPN,M,boston,2015,2015-04-20,58,7626
Mohamed Rupp #0253,KEN,M,boston,2015,2015-04-20,59,7627
Eliud Rotich #0263,KEN,M,boston,2015,2015-04-20,60,7628
Lemi Levins #0001,UGA,M,boston,2015,2015-04-20,61,7630
Eliud Geremew #0239,FRA,M,boston,2015,2015-04-20,62,7633
Lemi Robinson #0160,BLR,M,boston,2015,2015-04-20,63,7633
Cam Kipchoge #0234,UGA,M,boston,2015,2015-04-20,64,7633
Jared Lopes #0285,ETH,M,boston,2015,2015-04-20,65,7637
Ayele Rotich #0112,MAR,M,boston,2015,2015-04-20,66,7637
Brett Hassan #0159,USA,M,boston,2015,2015-04-20,67,7643
Kibrom Kipchoge #0345,ESP,M,boston,2015,2015-04-20,68,7645
Hiroto Rotich #0245,BHR,M,boston,2015,2015-04-20,69,7646
Lawrence Bett #0268,UGA,M,boston,2015,2015-04-20,70,7651
Wilson Hailu #0259,ERI,M,boston,2015,2015-04-20,71,7653
Mohamed Korir #0399,UGA,M,boston,2015,2015-04-20,72,7654
Kelvin Levins #0005,MAR,M,boston,2015,2015-04-20,73,7655
Lucas Lemma #0107,AUS,M,boston,2015,2015-04-20,74,7655
Mosinet Sambu #0389,ETH,M,boston,2015,2015-04-20,75,7656
Hiroto Rupp #0113,UGA,M,boston,2015,2015-04-20,76,7662
Yuki Levins #0363,NED,M,boston,2015,2015-04-20,77,7664
Ayele Cherono #0038,BLR,M,boston,2015,2015-04-20,78,7674
Cam Moen #0069,FRA,M,boston,2015,2015-04-20,79,7675
Sisay Fauble #0178,BHR,M,boston,2015,2015-04-20,80,7678
Mosinet Korir #0163,FRA,M,boston,2015,2015-04-20,81,7678
Conner Bett #0240,NOR,M,boston,2015,2015-04-20,82,7679
Mo Robinson #0238,NOR,M,boston,2015,2015-04-20,83,7681
Bashir Farah #0134,KEN,M,boston,2015,2015-04-20,84,7682
Mosinet Lemma #0329,ESP,M,boston,2015,2015-04-20,85,7685
Cam Adero #0009,BLR,M,boston,2015,2015-04-20,86,7685
Conner Korir #0182,BHR,M,boston,2015,2015-04-20,87,7687
Geoffrey Stanley #0165,USA,M,boston,2015,2015-04-20,88,7689
Birhanu Bekele #0094,BHR,M,boston,2015,2015-04-20,89,7689
Cam Korir #0167,BHR,M,boston,2015,2015-04-20,90,7690
Bashir Hailu #0384,ITA,M,boston,2015,2015-04-20,91,7691
Yuki Legese #0053,NED,M,boston,2015,2015-04-20,92,7692
Eliud Stanley #0079,TZA,M,boston,2015,2015-04-20,93,7699
Carlos Cherop #0333,ETH,M,boston,2015,2015-04-20,94,7699
Brett Rupp #0061,NOR,M,boston,2015,2015-04-20,95,7703
Conner Geremew #0219,NOR,M,boston,2015,2015-04-20,96,7703
Stephen Mutai #0127,ERI,M,boston,2015,2015-04-20,97,7707
Jared Robinson #0082,BLR,M,boston,2015,2015-04-20,98,7707
Tamirat Robinson #0084,ITA,M,boston,2015,2015-04-20,99,7708
Geoffrey Kandie #0296,BRA,M,boston,2015,2015-04-20,100,7709
Lonah Hall #0369,CZE,W,boston,2015,2015-04-20,1,7964
Keira Reichmann #0379,NED,W,boston,2015,2015-04-20,2,7976
Molly Kiplagat #0192,RUS,W,boston,2015,2015-04-20,3,7978
Lonnie Ndereba #0340,USA,W,boston,2015,2015-04-20,4,8003
Joyciline Jepchirchir #0298,CZE,W,boston,2015,2015-04-20,5,8011
Sara Asefa #0348,ITA,W,boston,2015,2015-04-20,6,8012
Catherine Dereje #0231,POL,W,boston,2015,2015-04-20,7,8013
Peres Sisson #0303,AUS,W,boston,2015,2015-04-20,8,8016
Peres Sisson #0234,ITA,W,boston,2015,2015-04-20,9,8017
Tirunesh Hassan #0223,CZE,W,boston,2015,2015-04-20,10,8045
Brigid Tuliamuk #0325,BHR,W,boston,2015,2015-04-20,11,8050
Yalemzerf Diver #0030,CZE,W,boston,2015,2015-04-20,12,8052
Aliphine Hassan #0313,KEN,W,boston,2015,2015-04-20,13,8056
Vivian Jepchirchir #0175,AUS,W,boston,2015,2015-04-20,14,8075
Aliphine Dereje #0088,ETH,W,boston,2015,2015-04-20,15,8078
Tigist Salpeter #0323,CHN,W,boston,2015,2015-04-20,16,8090
Hiwot Frey #0266,RUS,W,boston,2015,2015-04-20,17,8090
Emily Seidel #0041,ETH,W,boston,2015,2015-04-20,18,8095
Sutume Gidey #0185,PRK,W,boston,2015,2015-04-20,19,8095
Joyciline Hall #0057,IRL,W,boston,2015,2015-04-20,20,8096
Roza Dibaba #0145,ETH,W,boston,2015,2015-04-20,21,8096
Ruth Ayana #0335,GER,W,boston,2015,2015-04-20,22,8098
Molly Sisson #0090,KEN,W,boston,2015,2015-04-20,23,8101
Worknesh Seidel #0091,PRK,W,boston,2015,2015-04-20,24,8101
Keira Salpeter #0322,GER,W,boston,2015,2015-04-20,25,8112
Emily Salpeter #0159,ESP,W,boston,2015,2015-04-20,26,8113
Lonah Ndereba #0029,USA,W,boston,2015,2015-04-20,27,8114
Eunice Ayana #0217,ITA,W,boston,2015,2015-04-20,28,8115
Sutume Hall #0318,CHN,W,boston,2015,2015-04-20,29,8118
Sifan Cheruiyot #0315,ISR,W,boston,2015,2015-04-20,30,8118
Peres Sisson #0398,ESP,W,boston,2015,2015-04-20,31,8119
Roza Hassan #0083,NED,W,boston,2015,2015-04-20,32,8123
Florence Chepkirui #0146,JPN,W,boston,2015,2015-04-20,33,8123
Keira Degefa #0104,JPN,W,boston,2015,2015-04-20,34,8124
Sifan Diver #0031,CZE,W,boston,2015,2015-04-20,35,8124
Tigist Yehualaw #0232,KEN,W,boston,2015,2015-04-20,36,8124
Emily Reichmann #0100,PRK,W,boston,2015,2015-04-20,37,8129
Yalemzerf Dereje #0180,GBR,W,boston,2015,2015-04-20,38,8129
Tigist Hall #0003,ESP,W,boston,2015,2015-04-20,39,8130
Mary Ndereba #0107,RUS,W,boston,2015,2015-04-20,40,8131
Sifan Jepchirchir #0282,GER,W,boston,2015,2015-04-20,41,8132
Molly Degefa #0190,ETH,W,boston,2015,2015-04-20,42,8135
Ruth Degefa #0170,BHR,W,boston,2015,2015-04-20,43,8139
Roza Dibaba #0292,KEN,W,boston,2015,2015-04-20,44,8143
Aliphine DAmato #0327,BHR,W,boston,2015,2015-04-20,45,8148
Lonah Dereje #0095,ETH,W,boston,2015,2015-04-20,46,8149
Joyciline Diver #0289,GBR,W,boston,2015,2015-04-20,47,8155
Eunice Chepkirui #0043,ROU,W,boston,2015,2015-04-20,48,8159
Sara Reichmann #0177,GER,W,boston,2015,2015-04-20,49,8159
Mary Hassan #0149,ESP,W,boston,2015,2015-04-20,50,8159
Eunice Tuliamuk #0263,CAN,W,boston,2015,2015-04-20,51,8159
Mary Gidey #0390,BHR,W,boston,2015,2015-04-20,52,8161
Vivian Gemechu #0121,GBR,W,boston,2015,2015-04-20,53,8161
Sifan Chepngetich #0344,ROU,W,boston,2015,2015-04-20,54,8163
Joyciline Asefa #0199,IRL,W,boston,2015,2015-04-20,55,8167
Lilian Chepngetich #0357,RUS,W,boston,2015,2015-04-20,56,8169
Keira Cheruiyot #0181,AUS,W,boston,2015,2015-04-20,57,8172
Roza Hassan #0032,CHN,W,boston,2015,2015-04-20,58,8173
